Bjelovarsko.bilogorska,Brodsko.posavska,Dubrovačko.neretvanska,Grad.Zagreb,Istarska,Karlovačka,Koprivničko.križevačka,Krapinsko.zagorska,Ličko.senjska,Međimurska,Osječko.baranjska,Požeško.slavonska,Primorsko.goranska,Šibensko.kninska,Sisačko.moslavačka,Splitsko.dalmatinska,Varaždinska,Virovitičko.podravska,Vukovarsko.srijemska,Zadarska,Zagrebačka,Hrvatska,Datum,Panonska.Hrvatska,Jadranska.Hrvatska,Sjeverna.Hrvatska,Panonska.Hrvatska.7d,Jadranska.Hrvatska.7d,Sjeverna.Hrvatska.7d,Grad.Zagreb.7d,Hrvatska.7d,Panonska.Hrvatska.14d,Jadranska.Hrvatska.14d,Sjeverna.Hrvatska.14d,Grad.Zagreb.14d,Hrvatska.14d,Panonska.Hrvatska.diff,Jadranska.Hrvatska.diff,Sjeverna.Hrvatska.diff,Grad.Zagreb.diff,Hrvatska.diff,Panonska.Hrvatska.pop,Jadranska.Hrvatska.pop,Sjeverna.Hrvatska.pop,Grad.Zagreb.pop
18,11,13,140,11,19,23,8,3,26,47,10,67,46,58,120,42,11,13,34,56,776,2021-01-20,187,294,155,1093,1465,944,727,4229,2872,3508,2507,1591,10478,-38.5609893198426,-28.2917278511992,-39.6033269353807,-15.8564814814815,-32.3251720275244,1060209,1373802,814919,809235
18,33,14,107,7,14,11,4,9,38,31,3,49,25,30,70,42,10,15,36,77,643,2021-01-21,154,210,172,1047,1417,975,718,4157,2780,3337,2384,1522,10023,-39.5845354875938,-26.1979166666667,-30.8019872249823,-10.6965174129353,-29.1339924991476,1060209,1373802,814919,809235
12,35,7,92,13,10,24,6,2,29,15,8,46,35,61,81,24,7,11,30,51,599,2021-01-22,159,214,134,986,1371,940,696,3993,2535,3087,2176,1423,9221,-36.3460296965784,-20.1048951048951,-23.9482200647249,-4.26409903713892,-23.6228003060444,1060209,1373802,814919,809235
6,16,14,73,4,3,8,3,5,17,19,5,22,7,8,78,15,8,5,20,16,352,2021-01-23,70,150,59,978,1378,898,712,3966,2375,3039,2095,1418,8927,-29.9928418038654,-17.0379289584588,-24.9791144527987,0.849858356940514,-20.0564402338238,1060209,1373802,814919,809235
20,10,3,34,0,2,0,6,0,0,13,0,3,3,7,5,7,8,9,0,4,134,2021-01-24,69,14,17,988,1338,880,720,3926,2363,2982,2082,1404,8831,-28.1454545454545,-18.6131386861314,-26.7886855241265,5.26315789473684,-19.9592252803262,1060209,1373802,814919,809235
8,8,1,50,7,18,10,16,3,13,15,1,40,23,63,64,26,2,10,24,46,448,2021-01-25,125,162,111,956,1343,881,674,3854,2285,2907,1983,1345,8520,-28.066215199398,-14.1304347826087,-20.05444646098,0.447093889716843,-17.4024860694385,1060209,1373802,814919,809235
21,12,42,138,16,29,33,11,9,40,32,10,56,27,54,127,41,17,15,26,101,857,2021-01-26,190,303,226,954,1347,874,634,3809,2207,2785,1908,1342,8242,-23.8627294493216,-6.32823365785814,-15.4738878143133,-10.4519774011299,-14.0762463343108,1060209,1373802,814919,809235
18,36,19,119,13,13,14,7,6,17,25,3,31,29,45,75,23,15,15,26,70,619,2021-01-27,170,199,131,937,1252,850,613,3652,2030,2717,1794,1340,7881,-14.2726440988106,-14.5392491467577,-9.95762711864406,-15.6808803301238,-13.6438874438402,1060209,1373802,814919,809235
12,35,18,87,7,12,18,21,7,24,19,6,36,15,25,73,30,11,13,33,59,561,2021-01-28,133,189,152,916,1231,830,593,3570,1963,2648,1805,1311,7727,-12.5119388729704,-13.1263232180663,-14.8717948717949,-17.4094707520891,-14.1207601635795,1060209,1373802,814919,809235
19,21,19,80,8,19,14,8,2,13,25,10,48,27,31,72,32,4,13,36,50,551,2021-01-29,142,212,117,899,1229,813,581,3522,1885,2600,1753,1277,7515,-8.82352941176471,-10.3574033552152,-13.5106382978723,-16.5229885057471,-11.7956423741548,1060209,1373802,814919,809235
15,17,10,47,1,1,10,6,6,18,19,2,45,3,6,78,17,7,2,7,19,336,2021-01-30,69,150,70,898,1229,824,555,3506,1876,2607,1722,1267,7472,-8.1799591002045,-10.8127721335268,-8.24053452115813,-22.0505617977528,-11.5985879979829,1060209,1373802,814919,809235
2,7,3,14,0,0,0,2,0,0,10,0,2,3,3,16,9,3,6,9,5,94,2021-01-31,31,33,16,860,1248,823,535,3466,1848,2586,1703,1255,7392,-12.9554655870445,-6.72645739910314,-6.47727272727273,-25.6944444444444,-11.7167600611309,1060209,1373802,814919,809235
5,6,19,72,7,7,13,8,2,13,11,1,40,16,30,78,19,0,8,2,30,387,2021-02-01,68,164,83,803,1250,795,557,3405,1759,2593,1676,1231,7259,-16.0041841004184,-6.92479523454952,-9.76163450624291,-17.3590504451039,-11.6502335236118,1060209,1373802,814919,809235
22,35,11,104,8,18,18,19,13,31,34,5,40,17,22,156,27,0,23,38,89,730,2021-02-02,159,283,184,772,1230,753,523,3278,1726,2577,1627,1157,7087,-19.0775681341719,-8.68596881959911,-13.8443935926774,-17.5078864353312,-13.9406668416907,1060209,1373802,814919,809235
10,21,29,82,8,19,26,8,6,39,18,2,54,21,26,22,20,6,20,42,37,516,2021-02-03,122,182,130,724,1213,752,486,3175,1661,2465,1602,1099,6827,-22.7321237993597,-3.11501597444089,-11.5294117647059,-20.7177814029364,-13.0613362541073,1060209,1373802,814919,809235
8,19,16,83,6,8,9,8,5,22,18,7,42,7,13,153,29,3,18,35,40,549,2021-02-04,94,264,108,685,1288,708,482,3163,1601,2519,1538,1075,6733,-25.2183406113537,4.63038180341186,-14.6987951807229,-18.7183811129848,-11.4005602240896,1060209,1373802,814919,809235
12,15,23,53,9,15,18,11,4,14,13,2,24,14,18,84,18,3,16,19,39,424,2021-02-05,94,177,100,637,1253,691,455,3036,1536,2482,1504,1036,6558,-29.1434927697442,1.95280716029291,-15.0061500615006,-21.6867469879518,-13.7989778534923,1060209,1373802,814919,809235
6,17,9,34,2,0,4,7,6,15,10,1,42,3,5,70,16,10,4,11,4,276,2021-02-06,53,143,46,621,1246,667,442,2976,1519,2475,1491,997,6482,-30.8463251670379,1.38323840520749,-19.0533980582524,-20.3603603603604,-15.1169423844837,1060209,1373802,814919,809235
2,1,1,11,1,0,0,2,0,2,8,0,6,1,4,10,4,3,5,6,4,71,2021-02-07,23,25,12,613,1238,663,439,2953,1473,2486,1486,974,6419,-28.7209302325581,-0.801282051282048,-19.4410692588092,-17.9439252336449,-14.800923254472,1060209,1373802,814919,809235
2,7,11,43,7,14,3,7,3,12,17,1,19,16,11,38,12,1,10,13,36,283,2021-02-08,63,107,70,608,1181,650,410,2849,1411,2431,1445,967,6254,-24.2839352428393,-5.52,-18.2389937106918,-26.3913824057451,-16.3289280469897,1060209,1373802,814919,809235
11,16,12,88,12,26,18,7,9,34,32,3,55,15,13,118,27,3,6,20,52,577,2021-02-09,110,241,138,559,1139,604,394,2696,1331,2369,1357,917,5974,-27.5906735751295,-7.39837398373984,-19.7875166002656,-24.6653919694073,-17.7547284929835,1060209,1373802,814919,809235
6,9,18,46,2,10,5,3,7,13,20,0,33,12,18,57,22,8,32,21,34,376,2021-02-10,103,150,77,540,1107,551,358,2556,1264,2320,1303,844,5731,-25.414364640884,-8.73866446826051,-26.7287234042553,-26.3374485596708,-19.496062992126,1060209,1373802,814919,809235
5,18,21,58,6,14,4,3,10,9,19,3,38,14,15,72,21,2,7,11,21,371,2021-02-11,83,172,58,529,1015,501,333,2378,1214,2303,1209,815,5541,-22.7737226277372,-21.1956521739131,-29.2372881355932,-30.9128630705394,-24.8182105595953,1060209,1373802,814919,809235
2,15,17,52,0,22,14,6,7,14,15,2,30,19,10,69,19,2,10,18,36,379,2021-02-12,78,160,89,513,998,490,332,2333,1150,2251,1181,787,5369,-19.4662480376766,-20.3511572226656,-29.0882778581766,-27.032967032967,-23.1554677206851,1060209,1373802,814919,809235
6,18,11,24,1,2,2,2,4,9,5,0,26,1,1,52,12,3,5,10,4,198,2021-02-13,40,105,29,500,960,473,322,2255,1121,2206,1140,764,5231,-19.4847020933977,-22.9534510433387,-29.0854572713643,-27.1493212669683,-24.2271505376344,1060209,1373802,814919,809235
3,2,2,12,1,0,1,4,0,0,7,0,4,1,3,2,5,1,8,7,5,68,2021-02-14,24,17,15,501,952,476,323,2252,1114,2190,1139,762,5205,-18.2707993474715,-23.1017770597738,-28.2051282051282,-26.4236902050114,-23.7385709448019,1060209,1373802,814919,809235
0,5,29,49,4,19,4,7,4,4,7,0,30,10,15,39,10,3,14,6,15,274,2021-02-15,63,122,40,501,967,446,329,2243,1109,2148,1096,739,5092,-17.5986842105263,-18.1202370872142,-31.3846153846154,-19.7560975609756,-21.2706212706213,1060209,1373802,814919,809235
10,34,25,74,3,22,14,10,5,21,22,2,32,17,17,85,16,0,23,15,55,502,2021-02-16,130,182,116,521,908,424,315,2168,1080,2047,1028,709,4864,-6.79785330948122,-20.2809482001756,-29.8013245033113,-20.0507614213198,-19.5845697329377,1060209,1373802,814919,809235
4,26,16,52,3,15,16,5,10,9,27,3,28,8,11,49,15,13,7,16,32,365,2021-02-17,106,130,77,524,888,424,321,2157,1064,1995,975,679,4713,-2.96296296296297,-19.7831978319783,-23.049001814882,-10.3351955307263,-15.6103286384977,1060209,1373802,814919,809235
7,29,20,74,7,17,3,9,2,17,13,2,24,7,9,68,12,0,20,19,29,388,2021-02-18,97,147,70,538,863,436,337,2174,1067,1878,937,670,4552,1.70132325141776,-14.9753694581281,-12.9740518962076,1.2012012012012,-8.57863751051303,1060209,1373802,814919,809235
6,25,40,78,9,13,10,8,3,3,10,10,33,15,20,70,16,7,15,10,30,431,2021-02-19,106,180,67,566,883,414,363,2226,1079,1881,904,695,4559,10.3313840155945,-11.5230460921844,-15.5102040816327,9.33734939759037,-4.58636948135448,1060209,1373802,814919,809235
1,12,40,40,5,2,3,0,5,12,13,4,20,2,1,62,11,6,5,8,8,260,2021-02-20,44,142,34,570,920,419,379,2288,1070,1880,892,701,4543,14,-4.16666666666666,-11.4164904862579,17.7018633540373,1.46341463414634,1060209,1373802,814919,809235
1,3,4,13,3,0,1,4,0,2,13,1,2,0,0,7,2,4,5,4,3,72,2021-02-21,27,20,12,573,923,416,380,2292,1074,1875,892,703,4544,14.3712574850299,-3.04621848739496,-12.6050420168067,17.6470588235294,1.77619893428065,1060209,1373802,814919,809235
0,16,40,59,4,11,8,5,4,4,17,0,32,13,16,56,10,2,7,13,26,343,2021-02-22,69,162,53,579,963,429,390,2361,1080,1930,875,719,4604,15.5688622754491,-0.413650465356774,-3.81165919282511,18.5410334346505,5.26081141328578,1060209,1373802,814919,809235
5,36,57,115,7,29,13,12,12,26,17,6,57,16,16,154,8,6,8,26,62,688,2021-02-23,123,329,121,572,1110,434,431,2547,1093,2018,858,746,4715,9.78886756238004,22.2466960352423,2.35849056603774,36.8253968253968,17.4815498154982,1060209,1373802,814919,809235
4,21,47,78,5,24,13,5,4,12,29,2,46,16,25,103,20,0,31,33,26,544,2021-02-24,136,254,76,602,1234,433,457,2726,1126,2122,857,778,4883,14.8854961832061,38.963963963964,2.12264150943395,42.3676012461059,26.3792304126101,1060209,1373802,814919,809235
4,27,57,68,6,26,11,10,6,13,29,4,55,17,14,62,8,14,10,31,33,505,2021-02-25,128,234,75,633,1321,438,451,2843,1171,2184,874,788,5017,17.6579925650558,53.0706836616454,0.458715596330284,33.8278931750742,30.7727690892364,1060209,1373802,814919,809235
2,24,48,78,4,16,13,4,13,9,22,3,57,22,11,74,13,3,12,47,45,520,2021-02-26,93,265,84,620,1406,455,451,2932,1186,2289,869,814,5158,9.54063604240283,59.2298980747452,9.90338164251208,24.2424242424242,31.7160826594789,1060209,1373802,814919,809235
0,28,50,25,2,5,4,6,8,19,17,6,30,24,4,76,25,6,6,5,10,356,2021-02-27,72,195,64,648,1459,485,436,3028,1218,2379,904,815,5316,13.6842105263158,58.5869565217391,15.7517899761336,15.0395778364116,32.3426573426573,1060209,1373802,814919,809235
2,4,6,17,2,0,0,2,0,0,13,0,0,2,0,10,7,3,11,9,3,91,2021-02-28,33,29,12,654,1468,485,440,3047,1227,2391,901,820,5339,14.1361256544503,59.0465872156013,16.5865384615385,15.7894736842105,32.9406631762653,1060209,1373802,814919,809235
3,6,49,46,9,28,4,7,3,9,12,5,52,7,17,58,11,1,11,26,30,394,2021-03-01,83,204,61,668,1510,493,427,3098,1247,2473,922,817,5459,15.3713298791019,56.8016614745587,14.9184149184149,9.4871794871795,31.2155866158407,1060209,1373802,814919,809235
12,20,58,94,4,43,6,6,18,17,34,8,69,23,18,165,19,9,24,35,65,747,2021-03-02,168,372,113,713,1553,485,406,3157,1285,2663,919,837,5704,24.6503496503496,39.9099099099099,11.7511520737327,-5.80046403712297,23.9497447978013,1060209,1373802,814919,809235
2,39,74,71,7,45,17,7,5,12,72,2,79,16,21,97,21,5,15,28,32,667,2021-03-03,201,306,89,778,1605,498,399,3280,1380,2839,931,856,6006,29.2358803986711,30.064829821718,15.0115473441109,-12.691466083151,20.3228173147469,1060209,1373802,814919,809235
1,33,50,69,1,29,2,7,13,13,34,5,69,20,7,101,26,8,19,43,40,590,2021-03-04,136,297,88,786,1668,511,400,3365,1419,2989,949,851,6208,24.1706161137441,26.2679788039364,16.6666666666667,-11.3082039911308,18.3608863876187,1060209,1373802,814919,809235
5,21,50,94,6,20,10,8,23,26,29,2,94,24,19,96,27,9,18,39,38,658,2021-03-05,123,332,109,816,1735,536,416,3503,1436,3141,991,867,6435,31.6129032258065,23.3997155049787,17.8021978021978,-7.76053215077606,19.474761255116,1060209,1373802,814919,809235
3,11,38,51,2,3,3,7,6,12,12,2,77,2,0,102,22,0,10,22,9,394,2021-03-06,41,249,53,785,1789,525,442,3541,1433,3248,1010,878,6569,21.141975308642,22.6182316655243,8.24742268041236,1.37614678899083,16.9418758256275,1060209,1373802,814919,809235
0,4,6,19,2,0,1,8,1,0,4,0,7,0,1,5,7,6,1,15,7,94,2021-03-07,16,36,23,768,1796,536,444,3544,1422,3264,1021,884,6591,17.4311926605505,22.3433242506812,10.5154639175258,0.909090909090904,16.3111256974073,1060209,1373802,814919,809235
5,12,39,78,6,19,0,11,7,16,14,3,84,15,14,59,18,2,5,46,38,491,2021-03-08,74,256,83,759,1848,558,476,3641,1427,3358,1051,903,6739,13.622754491018,22.3841059602649,13.184584178499,11.4754098360656,17.5274370561653,1060209,1373802,814919,809235
7,17,58,118,20,31,14,15,21,25,30,5,149,46,11,204,44,3,32,37,75,962,2021-03-09,136,535,173,727,2011,618,500,3856,1440,3564,1103,906,7013,1.96353436185133,29.4913071474565,27.4226804123711,23.1527093596059,22.1412733607856,1060209,1373802,814919,809235
8,16,57,130,14,33,9,11,13,16,21,9,138,24,12,107,38,2,21,52,46,777,2021-03-10,122,405,120,648,2110,649,559,3966,1426,3715,1147,958,7246,-16.7095115681234,31.4641744548287,30.3212851405622,40.1002506265664,20.9146341463415,1060209,1373802,814919,809235
9,22,45,128,10,43,4,16,29,19,28,5,152,26,7,133,29,3,10,60,45,823,2021-03-11,127,455,113,639,2268,674,618,4199,1425,3936,1185,1018,7564,-18.7022900763359,35.9712230215827,31.8982387475538,54.5,24.7845468053492,1060209,1373802,814919,809235
